#   X	          Y	         Z	   Intensity
-0.65550202	-0.65342700	0.93284601	0.420294
-0.65394598	-0.65187103	0.93296802	0.418830
-0.65239000	-0.65031397	0.93305999	0.415412
-0.65071100	-0.64863598	0.93299901	0.426398
-0.84962499	-0.84486401	0.93711901	0.237186
-0.84919697	-0.84443700	0.93907201	0.260868
-0.84700000	-0.84223902	0.93904102	0.266728
-0.84440601	-0.83964503	0.93858302	0.267704
-0.84193403	-0.83720398	0.93827802	0.267704
-0.83958399	-0.83488500	0.93809497	0.265019
-0.83714300	-0.83244300	0.93775898	0.268193
-0.83467102	-0.83000201	0.93742400	0.271855
-0.83235198	-0.82768202	0.93721002	0.274052
-0.82975799	-0.82508898	0.93669099	0.278202
-0.82716399	-0.82252502	0.93617201	0.282597
-0.82499701	-0.82035798	0.93611097	0.286992
-0.82279998	-0.81819201	0.93605000	0.283818
-0.82075500	-0.81614703	0.93611097	0.282597
-0.81831402	-0.81373602	0.93571502	0.286503
-0.81599402	-0.81141698	0.93547100	0.289921
-0.81367499	-0.80912799	0.93522602	0.286015
-0.81123400	-0.80668598	0.93483001	0.284306
-0.80894500	-0.80439800	0.93455499	0.281621
-0.80662501	-0.80210900	0.93427998	0.280400
-0.80485499	-0.80036902	0.93461603	0.285039
-0.80308503	-0.79859900	0.93495202	0.298955
-0.80146801	-0.79698199	0.93544000	0.308965
-0.79957598	-0.79509002	0.93562299	0.309697
-0.79753101	-0.79307598	0.93562299	0.308965
-0.79551703	-0.79103100	0.93562299	0.310674
-0.79319799	-0.78877300	0.93531799	0.313848
-0.79078698	-0.78636199	0.93483001	0.311162
-0.78877300	-0.78434801	0.93483001	0.309941
-0.78672802	-0.78233302	0.93479902	0.312139
-0.78471398	-0.78031898	0.93476897	0.318730
-0.78242499	-0.77802998	0.93443298	0.319951
-0.78053302	-0.77616900	0.93455499	0.318730
-0.77839702	-0.77400202	0.93434101	0.321172
-0.77650499	-0.77214098	0.93446398	0.329229
-0.77461201	-0.77027899	0.93458599	0.334356
-0.77232403	-0.76798999	0.93418902	0.337774
-0.77018702	-0.76585400	0.93397498	0.336553
-0.76792902	-0.76359600	0.93357801	0.342657
-0.76551801	-0.76121497	0.93302900	0.347784
-0.76313800	-0.75880402	0.93244898	0.351934
-0.76112401	-0.75682098	0.93235803	0.350225
-0.75898701	-0.75468397	0.93211401	0.349737
-0.75672901	-0.75242603	0.93168598	0.350958
-0.75419599	-0.74992400	0.93095398	0.351934
-0.75181597	-0.74754298	0.93034399	0.346807
-0.75007600	-0.74583399	0.93055701	0.344366
-0.74845898	-0.74421698	0.93089300	0.345586
-0.74684101	-0.74263000	0.93125898	0.353399
-0.74525499	-0.74101299	0.93159503	0.359991
-0.74375898	-0.73954803	0.93211401	0.361944
-0.74253798	-0.73835802	0.93293798	0.361212
-0.74119598	-0.73701501	0.93360901	0.363165
-0.73960900	-0.73539698	0.93394500	0.364385
-0.73759502	-0.73341399	0.93379200	0.370001
-0.73573297	-0.73158300	0.93379200	0.371954
-0.73387098	-0.72972101	0.93379200	0.375616
-0.73216200	-0.72801203	0.93394500	0.380987
-0.73054498	-0.72639501	0.93425000	0.384649
-0.72868299	-0.72456402	0.93421900	0.385138
-0.72697401	-0.72285497	0.93437201	0.377569
-0.72511297	-0.72099298	0.93434101	0.372198
-0.72325099	-0.71916199	0.93427998	0.369024
-0.72139001	-0.71730000	0.93425000	0.370245
-0.71968102	-0.71559101	0.93437201	0.382452
-0.71757501	-0.71351600	0.93397498	0.393683
-0.71571398	-0.71165502	0.93394500	0.400519
-0.71376002	-0.70970201	0.93370098	0.397345
-0.71202099	-0.70799297	0.93379200	0.391241
-0.71006799	-0.70603901	0.93357801	0.391730
-0.70820600	-0.70420802	0.93348700	0.388800
-0.70637500	-0.70237702	0.93339503	0.390021
-0.70414698	-0.70015001	0.93281603	0.394903
-0.70179701	-0.69783002	0.93205303	0.399542
-0.69959998	-0.69563299	0.93144202	0.391241
-0.69764698	-0.69367999	0.93119800	0.381476
-0.69566298	-0.69172698	0.93089300	0.372686
-0.69371003	-0.68977398	0.93061799	0.366339
-0.69200099	-0.68809497	0.93067902	0.369757
-0.69056702	-0.68663001	0.93104601	0.372930
-0.68897998	-0.68507397	0.93125898	0.380743
-0.68714899	-0.68324298	0.93113703	0.389044
-0.68544000	-0.68156397	0.93116802	0.391730
-0.68360901	-0.67973298	0.93101501	0.388556
-0.68193102	-0.67805499	0.93104601	0.389044
-0.68009901	-0.67622399	0.93089300	0.385626
-0.67863500	-0.67478901	0.93122900	0.387579
-0.67732197	-0.67347699	0.93174702	0.393439
-0.67573500	-0.67192101	0.93193102	0.399542
-0.67381299	-0.66996801	0.93159503	0.404669
-0.67185998	-0.66804498	0.93122900	0.412726
-0.67018098	-0.66636699	0.93122900	0.415900
-0.66859400	-0.66481000	0.93138099	0.413947
-0.66703802	-0.66325402	0.93153399	0.408576
-0.66532898	-0.66157502	0.93150300	0.408087
-0.66365099	-0.65989703	0.93147302	0.407355
-0.66209400	-0.65833998	0.93162501	0.412726
-0.66066003	-0.65690601	0.93193102	0.417365
-0.65907300	-0.65535003	0.93205303	0.421515
-0.65739399	-0.65367103	0.93202198	0.421515
-0.65583801	-0.65211499	0.93214399	0.414679
-0.65440398	-0.65068102	0.93244898	0.410040
-0.65296900	-0.64924598	0.93272400	0.413458
-0.65150499	-0.64781201	0.93299901	0.434699
-0.84754902	-0.84065199	0.93364000	0.210330
-0.85041797	-0.84349102	0.93922400	0.255253
-0.84834301	-0.84144598	0.93934602	0.265019
-0.84602398	-0.83912700	0.93919402	0.267216
-0.84382600	-0.83692902	0.93916303	0.269413
-0.84147602	-0.83460999	0.93901098	0.269413
-0.83888203	-0.83204699	0.93852198	0.269169
-0.83586103	-0.82905602	0.93757600	0.269169
-0.83354199	-0.82673597	0.93736303	0.273564
-0.83134502	-0.82457000	0.93730199	0.281621
-0.82902497	-0.82228100	0.93708801	0.286015
-0.82670599	-0.81996202	0.93687397	0.288701
-0.82411200	-0.81739801	0.93635601	0.285527
-0.82179302	-0.81510901	0.93611097	0.283818
-0.81962597	-0.81294298	0.93605000	0.286015
-0.81758100	-0.81089801	0.93611097	0.291386
-0.81514001	-0.80848700	0.93568403	0.292119
-0.81309497	-0.80644202	0.93574500	0.288945
-0.81077600	-0.80415303	0.93547100	0.282841
-0.80873102	-0.80213898	0.93553197	0.281621
-0.80644202	-0.79984999	0.93525702	0.285039
-0.80439800	-0.79780602	0.93525702	0.296757
-0.80262798	-0.79606599	0.93559301	0.304082
-0.80113202	-0.79457098	0.93623400	0.306279
-0.79921001	-0.79270899	0.93641698	0.307500
-0.79704303	-0.79054302	0.93626398	0.309697
-0.79487598	-0.78840601	0.93611097	0.314580
-0.79286200	-0.78639197	0.93608099	0.312871
-0.79069501	-0.78425598	0.93592799	0.311162
-0.78880298	-0.78236401	0.93605000	0.309941
-0.78663599	-0.78022802	0.93589801	0.309453
-0.78447002	-0.77809101	0.93568403	0.314336
-0.78218102	-0.77580303	0.93534899	0.319463
-0.78004497	-0.77366602	0.93513501	0.323369
-0.77775598	-0.77140802	0.93476897	0.326787
-0.77558899	-0.76927203	0.93458599	0.336797
-0.77357501	-0.76725799	0.93452501	0.341924
-0.77183503	-0.76551801	0.93476897	0.344121
-0.76966900	-0.76341200	0.93452501	0.346075
-0.76728803	-0.76100200	0.93397498	0.350713
-0.76487702	-0.75862098	0.93342602	0.351934
-0.76274103	-0.75651598	0.93318200	0.353155
-0.76045197	-0.75425702	0.93275499	0.350225
-0.75807202	-0.75187701	0.93217498	0.349004
-0.75566101	-0.74949598	0.93159503	0.346807
-0.75352502	-0.74735999	0.93132001	0.343877
-0.75166303	-0.74552900	0.93135101	0.341436
-0.74980199	-0.74366802	0.93138099	0.348028
-0.74791002	-0.74180597	0.93141198	0.356573
-0.74632299	-0.74021900	0.93177801	0.364874
-0.74510199	-0.73899800	0.93260199	0.368536
-0.74388099	-0.73777801	0.93342602	0.365606
-0.74250799	-0.73643500	0.93409699	0.361212
-0.74064600	-0.73460400	0.93409699	0.363165
-0.73878503	-0.73274201	0.93409699	0.371221
-0.73692298	-0.73091102	0.93409699	0.371954
-0.73506200	-0.72904998	0.93409699	0.372442
-0.73332202	-0.72734100	0.93425000	0.376837
-0.73173499	-0.72575402	0.93455499	0.382940
-0.73023999	-0.72428900	0.93504298	0.387579
-0.72825599	-0.72230500	0.93485999	0.379034
-0.72627300	-0.72032201	0.93464702	0.372686
-0.72453302	-0.71864301	0.93479902	0.374151
-0.72267199	-0.71678197	0.93473798	0.375860
-0.72068799	-0.71482801	0.93452501	0.382452
-0.71897900	-0.71311998	0.93464702	0.386358
-0.71723902	-0.71141100	0.93476897	0.391241
-0.71565199	-0.70982403	0.93504298	0.388800
-0.71366900	-0.70787001	0.93479902	0.383673
-0.71183801	-0.70603901	0.93473798	0.380011
-0.70985401	-0.70405602	0.93449402	0.383673
-0.70787001	-0.70210302	0.93425000	0.386847
-0.70567298	-0.69990498	0.93366998	0.394415
-0.70332301	-0.69758600	0.93290699	0.399542
-0.70072901	-0.69499201	0.93177801	0.397589
-0.69850200	-0.69279498	0.93119800	0.382940
-0.69654799	-0.69087201	0.93089300	0.371466
-0.69456500	-0.68891901	0.93061799	0.364874
-0.69285601	-0.68721002	0.93067902	0.365118
-0.69114703	-0.68553197	0.93071002	0.365118
-0.68971300	-0.68406701	0.93110698	0.372198
-0.68836999	-0.68275499	0.93162501	0.381476
-0.68678302	-0.68119800	0.93183899	0.387823
-0.68495202	-0.67936701	0.93168598	0.387091
-0.68299901	-0.67744398	0.93138099	0.391730
-0.68144202	-0.67588800	0.93156397	0.390265
-0.67997700	-0.67442298	0.93190002	0.385138
-0.67826802	-0.67274499	0.93193102	0.383673
-0.67659003	-0.67106599	0.93193102	0.390997
-0.67500299	-0.66951001	0.93208301	0.401495
-0.67332500	-0.66783100	0.93208301	0.410773
-0.67137098	-0.66590899	0.93174702	0.411505
-0.66941798	-0.66395599	0.93138099	0.413458
-0.66761798	-0.66215497	0.93119800	0.420050
-0.66627502	-0.66084301	0.93168598	0.425910
-0.66496301	-0.65953100	0.93217498	0.419318
-0.66340601	-0.65797400	0.93232697	0.414191
-0.66172802	-0.65629601	0.93226600	0.412726
-0.66029400	-0.65486097	0.93257099	0.418097
-0.65846300	-0.65306097	0.93235803	0.420783
-0.65690601	-0.65150499	0.93247998	0.419562
-0.65559399	-0.65019202	0.93296802	0.417609
-0.65416002	-0.64878798	0.93324298	0.418830
-0.65260297	-0.64723200	0.93336499	0.426886
-0.65089399	-0.64555401	0.93330401	0.455207
-0.85105902	-0.84199500	0.93876600	0.244511
-0.84980798	-0.84077501	0.93980402	0.258915
-0.84761000	-0.83857697	0.93980402	0.266728
-0.84553498	-0.83653301	0.93992603	0.270878
-0.84321600	-0.83424401	0.93974298	0.271855
-0.84086603	-0.83192402	0.93958998	0.269413
-0.83827198	-0.82933003	0.93907201	0.270146
-0.83570898	-0.82673597	0.93858302	0.271366
-0.83335900	-0.82444799	0.93836999	0.273564
-0.83076501	-0.82188398	0.93788099	0.277714
-0.82844502	-0.81956500	0.93763697	0.278935
-0.82612598	-0.81727600	0.93742400	0.278202
-0.82353199	-0.81471300	0.93690503	0.278935
-0.82106000	-0.81227100	0.93650800	0.279423
-0.81889302	-0.81010401	0.93641698	0.286503
-0.81684899	-0.80808997	0.93647802	0.288701
-0.81465101	-0.80592299	0.93635601	0.285527
-0.81236303	-0.80363500	0.93611097	0.278691
-0.81004298	-0.80134600	0.93583697	0.275517
-0.80787700	-0.79921001	0.93571502	0.278691
-0.80567902	-0.79704303	0.93559301	0.288945
-0.80378699	-0.79515100	0.93574500	0.297734
-0.80213898	-0.79356402	0.93623400	0.304570
-0.80036902	-0.79179400	0.93656898	0.308476
-0.79832500	-0.78978002	0.93656898	0.309697
-0.79615802	-0.78764302	0.93641698	0.317266
-0.79386902	-0.78535497	0.93608099	0.317266
-0.79170197	-0.78321803	0.93592799	0.313359
-0.78993201	-0.78147900	0.93623400	0.312871
-0.78803998	-0.77958697	0.93635601	0.313359
-0.78587300	-0.77745098	0.93617201	0.314336
-0.78346300	-0.77507001	0.93565398	0.313115
-0.78102100	-0.77265900	0.93513501	0.316533
-0.77888501	-0.77052301	0.93495202	0.324102
-0.77699298	-0.76866102	0.93504298	0.335576
-0.77497900	-0.76664698	0.93498200	0.342412
-0.77296400	-0.76466399	0.93492103	0.347051
-0.77107197	-0.76280200	0.93501300	0.345342
-0.76890600	-0.76066601	0.93476897	0.343145
-0.76661700	-0.75840801	0.93437201	0.341436
-0.76408398	-0.75590497	0.93364000	0.343633
-0.76182598	-0.75364703	0.93324298	0.345586
-0.75941497	-0.75129700	0.93266302	0.345586
-0.75715601	-0.74903899	0.93223602	0.340703
-0.75502002	-0.74693298	0.93196100	0.338506
-0.75288397	-0.74479699	0.93168598	0.339483
-0.75074798	-0.74269098	0.93138099	0.349737
-0.74861097	-0.74058503	0.93110698	0.358282
-0.74711603	-0.73912001	0.93159503	0.362432
-0.74616998	-0.73817402	0.93275499	0.364874
-0.74507099	-0.73707598	0.93376201	0.367803
-0.74385101	-0.73588598	0.93458599	0.366583
-0.74223298	-0.73429900	0.93492103	0.364874
-0.74037200	-0.73243701	0.93492103	0.368780
-0.73851001	-0.73057598	0.93492103	0.371221
-0.73652601	-0.72862202	0.93476897	0.376104
-0.73451197	-0.72663897	0.93458599	0.379767
-0.73292500	-0.72505200	0.93489099	0.380499
-0.73118597	-0.72334301	0.93504298	0.380499
-0.72944599	-0.72163397	0.93519598	0.380743
-0.72731000	-0.71952802	0.93483001	0.375860
-0.72544903	-0.71769702	0.93479902	0.372686
-0.72386199	-0.71610999	0.93507397	0.373907
-0.72212201	-0.71440101	0.93519598	0.375860
-0.72013903	-0.71244800	0.93498200	0.383673
-0.71815503	-0.71046400	0.93476897	0.388067
-0.71632397	-0.70863301	0.93470800	0.390509
-0.71470600	-0.70704699	0.93498200	0.387579
-0.71299702	-0.70536798	0.93507397	0.383185
-0.71101397	-0.70341498	0.93483001	0.384894
-0.70902997	-0.70143098	0.93458599	0.382940
-0.70695502	-0.69935602	0.93415803	0.384894
-0.70472699	-0.69715899	0.93354797	0.387335
-0.70249897	-0.69496202	0.93296802	0.389288
-0.70002699	-0.69252002	0.93202198	0.380987
-0.69804400	-0.69056702	0.93174702	0.373175
-0.69609100	-0.68864399	0.93147302	0.369512
-0.69413799	-0.68669099	0.93116802	0.372198
-0.69242901	-0.68501300	0.93122900	0.372198
-0.69084197	-0.68342602	0.93144202	0.374884
-0.68913299	-0.68174702	0.93147302	0.379278
-0.68766803	-0.68031299	0.93183899	0.383917
-0.68595898	-0.67860401	0.93186998	0.386603
-0.68425000	-0.67692602	0.93186998	0.391485
-0.68241900	-0.67512500	0.93171698	0.394171
-0.68061799	-0.67332500	0.93156397	0.395392
-0.67890900	-0.67161602	0.93159503	0.392218
-0.67720002	-0.66993701	0.93159503	0.389044
-0.67576599	-0.66850299	0.93193102	0.389044
-0.67417902	-0.66694599	0.93208301	0.396612
-0.67259198	-0.66539001	0.93226600	0.400763
-0.67115802	-0.66395599	0.93257099	0.403937
-0.66969299	-0.66252100	0.93290699	0.409308
-0.66813701	-0.66096503	0.93305999	0.415900
-0.66642803	-0.65928602	0.93302900	0.414679
-0.66462702	-0.65748602	0.93284601	0.409308
-0.66291797	-0.65580702	0.93278497	0.413458
-0.66123998	-0.65416002	0.93275499	0.414191
-0.65965301	-0.65260297	0.93287700	0.417365
-0.65809602	-0.65104699	0.93299901	0.422248
-0.65666199	-0.64961201	0.93330401	0.423468
-0.65510601	-0.64805597	0.93342602	0.422248
-0.65339702	-0.64640802	0.93336499	0.424201
-0.65159601	-0.64460802	0.93312103	0.442023
-0.85172999	-0.84052998	0.93589801	0.218875
-0.85252398	-0.84132397	0.93922400	0.252079
-0.85005200	-0.83888203	0.93888903	0.264042
-0.84770203	-0.83656299	0.93873602	0.269902
-0.84550500	-0.83439600	0.93873602	0.270878
-0.84318501	-0.83210802	0.93855298	0.269902
-0.84056097	-0.82951403	0.93806499	0.271366
-0.83808899	-0.82707202	0.93772900	0.273075
-0.83561701	-0.82463098	0.93736303	0.276249
-0.83317602	-0.82222003	0.93699598	0.281132
-0.83070397	-0.81977803	0.93663001	0.279423
-0.82862902	-0.81773400	0.93672198	0.277714
-0.82615697	-0.81532300	0.93635601	0.276738
-0.82383698	-0.81303400	0.93611097	0.279911
-0.82167101	-0.81086701	0.93605000	0.283818
-0.81919903	-0.80845600	0.93562299	0.288701
-0.81660497	-0.80589300	0.93507397	0.286503
-0.81428498	-0.80360401	0.93483001	0.283330
-0.81211901	-0.80146801	0.93470800	0.279423
-0.80979902	-0.79917902	0.93443298	0.280400
-0.80763203	-0.79701197	0.93431097	0.285527
-0.80571002	-0.79515100	0.93449402	0.292851
-0.80436701	-0.79377699	0.93528700	0.302373
-0.80271900	-0.79215997	0.93577600	0.306767
-0.80055201	-0.79002398	0.93562299	0.305058
-0.79850799	-0.78801000	0.93562299	0.301885
-0.79646301	-0.78599501	0.93562299	0.304814
-0.79402202	-0.78358501	0.93516499	0.308232
-0.79200703	-0.78160101	0.93513501	0.313848
-0.78996301	-0.77958697	0.93513501	0.319707
-0.78794903	-0.77757299	0.93510401	0.325078
-0.78590399	-0.77558899	0.93507397	0.324102
-0.78373700	-0.77345300	0.93485999	0.321660
-0.78132600	-0.77104199	0.93434101	0.322881
-0.77916002	-0.76893598	0.93415803	0.329717
-0.77714503	-0.76692200	0.93409699	0.334844
-0.77497900	-0.76478601	0.93388402	0.342412
-0.77296400	-0.76280200	0.93382299	0.344121
-0.77082801	-0.76066601	0.93357801	0.341436
-0.76866102	-0.75856000	0.93333399	0.338018
-0.76640302	-0.75630200	0.93293798	0.341924
-0.76411402	-0.75404400	0.93254101	0.349004
-0.76185602	-0.75178498	0.93211401	0.354376
-0.75956702	-0.74955702	0.93168598	0.350225
-0.75743097	-0.74745202	0.93141198	0.344366
-0.75541699	-0.74546802	0.93132001	0.340215
-0.75340301	-0.74348402	0.93119800	0.344366
-0.75154102	-0.74162298	0.93122900	0.346807
-0.74992400	-0.74003601	0.93159503	0.354131
-0.74858099	-0.73869300	0.93226600	0.360723
-0.74720800	-0.73734999	0.93293798	0.363165
-0.74574298	-0.73588598	0.93342602	0.364874
-0.74412501	-0.73429900	0.93376201	0.367803
-0.74238598	-0.73259002	0.93394500	0.366094
-0.74064600	-0.73088098	0.93409699	0.366583
-0.73890698	-0.72914100	0.93427998	0.369512
-0.73689300	-0.72718799	0.93409699	0.374395
-0.73530602	-0.72560102	0.93443298	0.376104
-0.73381001	-0.72413599	0.93489099	0.379278
-0.73170501	-0.72203100	0.93455499	0.383917
-0.72969103	-0.72007799	0.93437201	0.378302
-0.72782898	-0.71824598	0.93434101	0.370245
-0.72612000	-0.71653700	0.93446398	0.369757
-0.72425801	-0.71467602	0.93440199	0.377081
-0.72239703	-0.71284503	0.93437201	0.388800
-0.72041303	-0.71089202	0.93415803	0.392462
-0.71855199	-0.70906103	0.93409699	0.396368
-0.71681201	-0.70735198	0.93418902	0.395636
-0.71510297	-0.70564300	0.93431097	0.389288
-0.71324199	-0.70384198	0.93421900	0.390021
-0.71125799	-0.70188898	0.93397498	0.388800
-0.70930499	-0.69993597	0.93373102	0.387579
-0.70719898	-0.69786102	0.93333399	0.386114
-0.70509303	-0.69578600	0.93290699	0.384405
-0.70234698	-0.69309998	0.93162501	0.384894
-0.70002699	-0.69078100	0.93086201	0.380987
-0.69816601	-0.68895000	0.93074000	0.379767
-0.69645703	-0.68727100	0.93080097	0.372686
-0.69462597	-0.68544000	0.93067902	0.370977
-0.69279498	-0.68364000	0.93055701	0.373663
-0.69108599	-0.68193102	0.93058801	0.378058
-0.68949902	-0.68037403	0.93080097	0.383429
-0.68803400	-0.67894000	0.93116802	0.387091
-0.68644702	-0.67738301	0.93135101	0.389776
-0.68473798	-0.67570502	0.93138099	0.399542
-0.68302900	-0.67402601	0.93138099	0.408576
-0.68119800	-0.67219502	0.93122900	0.410529
-0.67936701	-0.67039502	0.93107599	0.398810
-0.67768902	-0.66871601	0.93107599	0.390997
-0.67610198	-0.66715997	0.93122900	0.392950
-0.67439300	-0.66548198	0.93122900	0.401984
-0.67268401	-0.66380298	0.93122900	0.401495
-0.67100501	-0.66212499	0.93119800	0.400031
-0.66917402	-0.66032398	0.93101501	0.402716
-0.66773999	-0.65891999	0.93135101	0.404181
-0.66615301	-0.65736401	0.93147302	0.401984
-0.66484100	-0.65605199	0.93196100	0.406622
-0.66337597	-0.65461701	0.93226600	0.409552
-0.66181898	-0.65306097	0.93241900	0.416144
-0.66035497	-0.65165699	0.93272400	0.421515
-0.65879798	-0.65010101	0.93284601	0.422248
-0.65711999	-0.64842200	0.93278497	0.417609
-0.65541101	-0.64677399	0.93272400	0.416876
-0.65397602	-0.64534003	0.93299901	0.432746
-0.65241998	-0.64378399	0.93312103	0.452522
-0.84703100	-0.83381701	0.92958099	0.181033
-0.85359198	-0.84025598	0.93922400	0.246220
-0.85163897	-0.83836401	0.93949902	0.258427
-0.84931898	-0.83604401	0.93934602	0.264530
-0.84669501	-0.83348101	0.93888903	0.264530
-0.84449798	-0.83131403	0.93885797	0.264042
-0.84202600	-0.82887298	0.93852198	0.265995
-0.83940101	-0.82630903	0.93803400	0.265019
-0.83692902	-0.82386798	0.93766803	0.267704
-0.83460999	-0.82157898	0.93745399	0.272343
-0.83198500	-0.81901598	0.93693501	0.278447
-0.82966602	-0.81669599	0.93672198	0.280400
-0.82759100	-0.81468201	0.93681300	0.279423
-0.82527202	-0.81239301	0.93656898	0.280400
-0.82295197	-0.81010401	0.93635601	0.282597
-0.82075500	-0.80793798	0.93626398	0.286015
-0.81858802	-0.80580097	0.93617201	0.284794
-0.81626898	-0.80351299	0.93589801	0.285039
-0.81367499	-0.80094898	0.93531799	0.281621
-0.81135601	-0.79869097	0.93504298	0.279423
-0.80943298	-0.79679900	0.93525702	0.279911
-0.80766302	-0.79505903	0.93559301	0.289921
-0.80574000	-0.79316700	0.93574500	0.301152
-0.80384803	-0.79130602	0.93592799	0.307500
-0.80165100	-0.78913897	0.93577600	0.309209
-0.79948401	-0.78700298	0.93562299	0.306279
-0.79759198	-0.78514099	0.93577600	0.306035
-0.79594398	-0.78352398	0.93626398	0.306523
-0.79377699	-0.78138697	0.93608099	0.312139
-0.79161102	-0.77925098	0.93589801	0.320684
-0.78944403	-0.77711499	0.93571502	0.324102
-0.78700298	-0.77473402	0.93522602	0.322393
-0.78498799	-0.77271998	0.93519598	0.316533
-0.78294402	-0.77073699	0.93513501	0.317754
-0.78077698	-0.76859999	0.93495202	0.322881
-0.77876300	-0.76661700	0.93489099	0.333867
-0.77647400	-0.76435900	0.93452501	0.340703
-0.77406299	-0.76197797	0.93397498	0.343633
-0.77201802	-0.75996399	0.93388402	0.340703
-0.77000397	-0.75797999	0.93382299	0.343877
-0.76786798	-0.75587499	0.93357801	0.344854
-0.76570100	-0.75373799	0.93333399	0.344854
